id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
621782;Trento: together in center of Naple;2857025;Leopoldo;;San Ferdinando;40.83836;14.24814;Entire home/apt;157;2;128;2023-09-21;0.89;2;279;0;IT063049C1NSTWT89K
630813;Posillipo, Cosy Cottage, nice view;2858275;Roberta;;Posillipo;40.80247;14.1927;Entire home/apt;146;2;165;2024-10-20;1.08;4;159;15;IT063049C2PNUE3HFZ
632412;"B&B ""Il Cinquecento"" Double Room";3146165;Diana;;San Lorenzo;40.85231;14.26086;Private room;42;2;65;2024-10-02;0.44;4;307;7;IT063049C1DFV2EP5L
634025;Penthouse with view over Naples;3156735;Carmine;;Montecalvario;40.84221;14.24448;Entire home/apt;90;3;263;2025-03-02;1.73;1;331;14;IT063049C22BXD73G8
691798;Chiaia Maison;3536694;Roberta;;Chiaia;40.83591;14.24386;Entire home/apt;57;2;17;2025-02-08;0.19;1;201;5;IT063049C2OZ8RMCTQ
697484;Apartment Naples center Museum;3573544;Marcella;;San Carlo all'Arena;40.8592;14.25369;Entire home/apt;94;31;151;2025-01-02;1.00;1;365;10;
698809;Relax in the heart of Naples (piazza Plebiscito);3582074;Federica;;San Ferdinando;40.83747;14.24834;Private room;60;1;570;2025-03-11;3.76;1;126;61;IT063049C14G4EYXQP
702052;Central penthouse with panoramic rooftop!;3603593;Nico;;Avvocata;40.85591;14.24086;Entire home/apt;110;3;147;2024-11-04;0.97;1;270;24;IT063049C2TWMGA778
706257;Elegant self –contained studios;3629429;Enjoy;;Avvocata;40.85103;14.24945;Entire home/apt;86;2;13;2023-10-03;0.09;2;347;0;IT063049C2B399CMV6
706258;luxury self –contained studios;3629429;Enjoy;;San Lorenzo;40.85273;14.25056;Private room;93;2;8;2019-09-12;0.07;2;338;0;IT063049C2B399CMV6
709069;B&B in city center;3647842;Chiara;;San Ferdinando;40.83926;14.25372;Private room;251;2;70;2023-09-17;0.53;10;364;0;I applied for a CIN, but haven’t received it yet
730284;Lovely Sea View Bedroom w Balcony & pvt Bathroom!;3797563;Federica;;Chiaia;40.83434;14.22064;Private room;83;1;120;2025-02-05;0.83;4;198;9;IT063049C18IUFN6AR
730290;NapoliCentro Mare - SeaView Room with Pvt Bathroom;3797563;Federica;;Chiaia;40.83605;14.22348;Private room;100;1;128;2025-01-25;1.07;4;198;5;IT063049C18IUFN6AR
732137;Red Flat - Chiaia Area - one-room;3508548;Marechiarocasa;;Chiaia;40.83421;14.23063;Entire home/apt;60;31;21;2025-01-08;0.15;7;1;5;
732160;Green Flat - Chiaia Area - tworoom;3508548;Marechiarocasa;;Chiaia;40.83457;14.23064;Entire home/apt;60;31;9;2024-09-28;0.07;7;0;2;
746731;Camera privata nel cuore del centro storico.;3918668;Ravagnoni;;San Giuseppe;40.84895;14.25286;Private room;24;32;587;2025-01-04;3.92;1;357;43;
751549;White Studio;3508548;Marechiarocasa;;Chiaia;40.83589;14.23095;Entire home/apt;65;31;9;2025-02-28;0.07;7;326;4;
757502;casa vomero s. martino wi-fi;3989250;Rosario;;Vomero;40.84260940551758;14.236015319824219;Entire home/apt;76;31;11;2025-03-04;0.08;1;1;5;
758175;BnB Naples - Central Double room;1259429;Caterina;;Porto;40.84145;14.2524;Hotel room;74;1;14;2020-01-01;0.10;4;34;0;IT063049C1PL234J45
770035;Blue Flat - Chiaia Area - tworoom;3508548;Marechiarocasa;;Chiaia;40.83559;14.23231;Entire home/apt;60;31;12;2025-01-04;0.09;7;307;2;
780382;BnB Naples - Central Triple Room;1259429;Caterina;;San Ferdinando;40.84038;14.25168;Hotel room;92;31;74;2021-10-16;0.50;4;80;0;
780387;Charming room in the center-A\C-WiFi-Ensuite bathr;1259429;Caterina;;Porto;40.84145;14.2524;Hotel room;105;1;32;2021-09-23;0.23;4;47;0;IT063049C1PL234J45
786563;la casa di Claudia;4146812;Claudia;;Avvocata;40.84954;14.24091;Private room;30;1;65;2025-01-18;0.45;2;246;6;IT063049C2UHX5MKWO
789636;THE RED LILY (terrace in the center of Naples);4161003;Maria Rosaria;;San Ferdinando;40.83587;14.24688;Entire home/apt;198;3;221;2025-01-05;1.52;1;274;18;IT063049C1JVK86JGM
806375;flat and guided tours by the owner;1031133;Elisabetta;;San Giuseppe;40.84602;14.25114;Entire home/apt;70;1;497;2025-03-09;3.41;4;164;34;IT063049C2BGORAULD
821853;Flat in Naples | Holiday & Business;4315353;Francesco;;Arenella;40.85014;14.23425;Entire home/apt;71;3;118;2025-01-17;0.82;1;311;16;IT063049C2I3Y4BR4R
832048;Domus Decumana in the heart of town;4347916;Claudia;;San Giuseppe;40.84745;14.25393;Entire home/apt;220;3;22;2022-09-28;0.16;1;177;0;IT063049C2DLVBQULV
836923;Maison Romantique;4373872;Mario;;San Ferdinando;40.83671188354492;14.244684219360352;Entire home/apt;75;3;258;2024-05-10;1.74;1;0;2;IT063049C26RR45KH6
846566;Apartment with view - Via Toledo Galleria Umberto;4420516;Fabio;;San Ferdinando;40.83967590332031;14.249594688415527;Entire home/apt;73;1;499;2025-02-21;3.44;4;318;19;IT063049C2BHREQBC4
877667;TRIBU' stylish apartament 4 bedrooms;4625183;Alessandra;;San Lorenzo;40.85155;14.25758;Entire home/apt;;1;144;2024-09-27;0.98;4;0;9;IT063049C1YNS455E1
877913;A wonderful penthouse in Naples;4639096;Claudia;;San Lorenzo;40.85492;14.26043;Entire home/apt;155;2;283;2024-11-24;1.94;1;206;3;IT063049C2K3WJXD5T
913871;PrivateTerraceMainPedestrianStreetAnyTimeCheck-in;4420516;Fabio;;San Ferdinando;40.83957;14.24904;Entire home/apt;336;1;247;2020-12-23;1.73;4;255;0;IT063049B4SJAJ4TB4
913954;Small Apartment Toledo Umberto Gallery Funicular;4420516;Fabio;;San Ferdinando;40.838897705078125;14.248431205749512;Entire home/apt;72;1;548;2025-02-21;3.82;4;320;18;IT063049B4SJAJ4TB4
934742;B&B Orsini46 - A room with a view;2700392;Gabriele;;San Ferdinando;40.83344;14.2518;Private room;135;1;2;2021-08-21;0.03;2;37;0;IT063049C1G6M3SH86
935301;Old town flat Napoli;4918472;Emanuela;;San Lorenzo;40.85006;14.2583;Entire home/apt;90;3;280;2024-12-26;1.95;1;211;20;IT063049C2LZHV2H8T
936832;unaterrazzasulgolfo home holidays;5057288;Teresa;;Vomero;40.8418;14.23639;Entire home/apt;150;3;28;2024-07-28;0.22;1;297;2;IT063049B7YPH8I7L2
940413;Quite place in the middle of Naples;5082697;Ananda;;Montecalvario;40.84677;14.23944;Private room;28;31;111;2023-10-11;0.77;1;0;0;
949126;Tribù - stylish apartment centrally;4625183;Alessandra;;San Lorenzo;40.85131;14.25751;Entire home/apt;186;2;103;2025-01-06;0.76;4;301;25;IT063049C1YNS455E1
960793;Studio Val for an original stay;1409200;Fabrizia;;Posillipo;40.79388;14.18623;Entire home/apt;48;2;40;2024-10-01;0.37;4;0;5;IT063049C1WDI7FJR5
971674;neapolitan sunrise;3397953;Giovanni;;San Lorenzo;40.8514;14.25463;Private room;75;2;108;2025-02-26;0.75;1;309;23;IT063049C2T3SPLO3C
994105;Old room in an ancient building;11929605;Alessandra;;Avvocata;40.85096;14.2406;Private room;;31;184;2025-02-15;1.26;1;129;4;
1017614;"in the heart of the Vomero; Naples";5600580;Renato;;Arenella;40.84784;14.22844;Entire home/apt;93;2;66;2024-09-29;0.56;1;113;12;IT063049C2SX2LELIJ
1042519;Mezzocannone Holiday House;5739471;Manuela;;Porto;40.84549;14.2568;Entire home/apt;83;3;313;2025-03-03;2.17;3;177;22;IT063049C2EK779O6S
1053298;Garibaldi Holiday House;5739471;Manuela;;Zona Industriale;40.8528;14.26775;Entire home/apt;109;3;267;2025-03-03;1.84;3;13;33;IT063049C2XPK3WSNQ
1081426;Little house in Chiaia;5947692;Marco;;Chiaia;40.8367;14.23655;Entire home/apt;91;31;131;2017-10-16;0.92;1;166;0;
1109523;Comfortable room - heart of Naples;2193590;Adelaide;;San Lorenzo;40.85163497924805;14.255916595458984;Private room;66;3;191;2025-01-05;1.35;1;54;7;IT063049C26C9HVMXZ
1165052;Apartment in the historical center Wi-fi+Terrace;6379451;Dario;;Porto;40.84455;14.2567;Entire home/apt;130;3;324;2025-01-06;2.26;3;98;27;IT063049C2C4HZ9YZN
1165750;Penthouse at Palazzo Sannicandro;6384792;Beatrice;;San Ferdinando;40.8365;14.24874;Entire home/apt;100;2;152;2020-02-25;1.07;1;256;0;I applied for a CIN, but haven’t received it yet
1200059;Room in cottage with kitchen and nice garden;2858275;Roberta;;Posillipo;40.80265;14.19283;Entire home/apt;94;2;21;2025-02-17;0.18;4;168;5;IT063049C2PNUE3HFZ
1202148;A window with a garden;6566657;Stefania;;San Carlo all'Arena;40.86335;14.2603;Entire home/apt;55;2;293;2025-01-05;2.06;1;0;15;IT063049C2QH9ITCLK
1202881;My charming pied à terre - Centro antico;6570401;Véronique;;Pendino;40.85127;14.25946;Entire home/apt;;31;310;2024-11-10;2.22;1;0;12;
1214989;Tourquoise Apartment;3508548;Marechiarocasa;;Chiaia;40.83458;14.23108;Entire home/apt;60;31;1;2017-06-04;0.01;7;301;0;
1218754;WOLLY HOUSE;2690298;Valeria;;San Ferdinando;40.83727;14.25134;Entire home/apt;200;31;18;2017-11-02;0.14;1;365;0;
1219831;Casa Dodo in the heart of Naples;6654008;Fabiana;;Pendino;40.8488;14.25745;Entire home/apt;;2;67;2024-05-11;0.48;1;291;1;it063049c23dzw7eq4
1220098;"B&B  ""Casa Valeria""  (Wifi free)";6655754;Valeria;;Arenella;40.84873;14.23358;Hotel room;146;1;4;2022-06-21;0.06;1;170;0;IT063049C1O8HD8NPS
1226598;Bella Napoli Art Gallery in the heart of Naples;6691087;Francesca;;San Lorenzo;40.85087;14.25865;Entire home/apt;200;3;55;2024-10-23;0.41;1;187;3;IT063049C2QUIY674Y
1266358;Casuccia Mia a Mergellina;10101022;Paola;;Chiaia;40.8358;14.22076;Entire home/apt;63;3;173;2025-01-08;1.24;1;171;20;IT063049C2ZL9JICLF
1296488;Elegant holidayhome in citycenter;7049229;Michele;;Porto;40.84771;14.25502;Entire home/apt;88;3;292;2024-11-03;2.06;1;298;25;IT063049C2DWQQ5Q3Z
1307453;"""CasaMia"" comodo bilocale vicino al Centro Città";7107665;Vincenzo;;Arenella;40.85485;14.2365;Entire home/apt;43;5;36;2024-09-09;0.28;1;264;4;IT063049C1UTTEDFSX
1369241;Appartamentino Bella'mbriana Napoli- Fuorigrotta;7425845;Annarita;;Fuorigrotta;40.82376;14.1945;Entire home/apt;60;1;120;2025-02-23;0.85;3;217;4;IT063049C2YWYV27AG
1409155;Enchanting suite on Gulf of Naples;7585794;Margherita;;Chiaia;40.82492;14.21762;Private room;159;1;13;2023-08-20;0.16;1;244;0;IT063049C1NQ33NB07
1424804;Appartamento Tipico Mergellina;7590448;Corrado Tommaso;;Chiaia;40.83184;14.22317;Entire home/apt;96;3;67;2024-10-23;0.57;1;259;6;IT063049C2OZPFCHQ3
1432863;Appartamento casa Bed & Breakfast Napoli :-);7701034;Dario;;Mercato;40.85103;14.27032;Entire home/apt;248;2;53;2022-06-18;0.40;2;324;0;IT063049C10VSGHNZ7
1508974;Central flat in Naples (Vomero);8060211;Carla;;Vomero;40.84735;14.23242;Entire home/apt;100;5;141;2025-01-04;1.04;1;78;10;IT063049C2KQVLCC9H
1509485;Appartamento confortevole centrale;8062604;Irene;;San Ferdinando;40.83582;14.24666;Entire home/apt;50;1;150;2025-02-28;1.10;3;336;33;IT063049C2LFMZ4GJ7
1594430;Napoli Center -Station;8504224;Antonio;;Pendino;40.84885;14.26237;Entire home/apt;68;31;41;2021-12-17;0.36;2;225;0;
1662234;Palazzo della Principessa Naples;8807547;Flaminia;;San Ferdinando;40.83896;14.24586;Entire home/apt;179;1;598;2025-03-08;4.40;1;250;64;IT063049C2VY252WZL
1697521;Spaghetti Home near the Cathedral;8964657;Dario;;San Lorenzo;40.85843;14.26251;Entire home/apt;50;1;282;2025-03-07;2.04;1;213;45;IT063049C2AZJHYWZP
1727463;Cozy apartment in the Heart of Naples;9103457;Giuseppe;;Avvocata;40.848655700683594;14.248591423034668;Entire home/apt;72;2;374;2025-02-17;2.99;1;0;13;IT063049C2UQUKUHNH
1731430;o'beb camera 62;9121887;Daniela;;Stella;40.85471;14.24626;Private room;71;2;292;2024-11-03;2.22;4;1;20;IT15063049EXT0893
1743313;"""The cat"" holiday home";9177668;Adriana;;Vomero;40.84459;14.22917;Entire home/apt;120;31;48;2021-11-21;0.35;1;71;0;
1745867;Holiday House LOVE;9188919;Antonietta;;Porto;40.847;14.25694;Entire home/apt;94;4;74;2024-06-16;0.53;1;273;1;I applied for a CIN, but haven’t received it yet
1808056;Beautiful Penthouse viewQuartieri Spagnoli, Napoli;4382180;Annamaria;;Montecalvario;40.84285;14.24725;Entire home/apt;200;3;65;2024-11-29;0.51;3;207;12;IT063049C2RZXIB048
1813196;Bianca (In centro con vista sui tetti);7159267;Bianca;;Avvocata;40.85023;14.24652;Private room;35;3;403;2025-03-06;3.04;2;255;40;IT063049C154AHQJKV
1823627;Bianca (In centro con vista sui tetti 2);7159267;Bianca;;Avvocata;40.85023;14.24652;Private room;65;3;200;2024-08-04;1.46;2;296;9;IT063049C154AHQJKV
1858020;Lovely apartment in the center;4188665;Giusi;;San Giuseppe;40.84733;14.25113;Entire home/apt;72;2;46;2024-06-05;0.42;1;323;1;IT063049C1DOXOQKXD
1876038;The Bellini House by House In Naples - Room 1;9768546;Maria;;San Giuseppe;40.84907;14.25129;Private room;111;1;36;2024-07-12;0.27;13;78;1;IT063049C2DMCHXIMI
1938476;Geraci Suite Apartment;10007952;Milly;;Stella;40.85539;14.2549;Entire home/apt;87;3;85;2024-05-01;0.62;3;242;3;IT063049C2URRX39MZ
1943094;B&B Villino Manina. Charming Naples;10028635;Valentina;;Vomero;40.84159;14.2303;Private room;68;1;97;2024-10-27;0.73;1;357;8;IT063049C1FSREE8RB
1954081;Il VicoLetto @ Historical Center;6893585;Zelda;;San Giuseppe;40.84381;14.24917;Entire home/apt;63;3;245;2025-02-28;1.80;1;292;21;IT063049C2J8RLXQ4H
1957529;@ Posillipo Oasi Garden 3+3Perfect place to stay_;10118084;Anna;;Posillipo;40.804;14.19508;Entire home/apt;93;31;21;2024-06-07;0.18;6;84;2;Exempt
2009977;Lovely flat in the ancient center;1564850;Sergio;;Pendino;40.85069;14.25984;Entire home/apt;85;3;198;2025-03-02;1.45;2;274;29;IT063049C2JS29TF85
2018660;La casa del mare e del vento;10379784;Claudia;;San Ferdinando;40.83396;14.24409;Private room;69;2;111;2024-04-28;0.84;1;316;1;IT063049C1BHCIXTYG
2103823;Appartement terrasse vue du golfe;10331282;Anna;;Vomero;40.84169;14.23736;Entire home/apt;95;3;79;2023-08-15;0.58;1;32;0;I applied for a CIN, but haven’t received it yet
2107600;Cozy apartment very central;10745068;Dario;;Porto;40.84327;14.2563;Entire home/apt;62;3;199;2025-02-17;1.50;1;0;13;I applied for a CIN, but haven’t received it yet
2128658;Le Stanze di Dante;9819514;Carmela;;Avvocata;40.850243;14.249344;Entire home/apt;79;3;95;2025-01-04;0.72;1;291;26;IT063049C2Y2ZNP5Y6
2139538;Piccola, graziosa ed amabile.;1117036;Giuseppe;;Chiaia;40.83676;14.24302;Entire home/apt;44;2;68;2025-02-25;0.56;2;224;6;IT063049C2O2YRVAHX
2140338;Downtown Naples - The Grand Balcony;10248048;Qiong;;Montecalvario;40.847007751464844;14.247672080993652;Entire home/apt;145;2;283;2025-03-04;2.13;2;188;56;IT063049C25IP7D76P
2240415;Casa Bellevue;11396448;Linda;;San Ferdinando;40.83529;14.2498;Entire home/apt;325;3;118;2025-02-14;0.90;2;176;23;IT063049B4NJVZXSXF
2275431;Monolocale Via Scarlatti completamente arredato;11618429;Roberto;;Vomero;40.84289;14.22907;Entire home/apt;81;31;27;2024-02-14;0.20;1;364;0;80408
2328606;Marilu's House;11894955;Marilu;;Avvocata;40.85015;14.2459;Entire home/apt;64;2;115;2024-11-06;0.87;1;273;8;IT063049C2KS7HF8A5
2360733;Duomo 89 - Appartamento nel centro storico Napoli;12055928;Duomo;;San Lorenzo;40.85258;14.25911;Entire home/apt;71;31;144;2024-11-03;1.09;1;0;21;1005413
2374887;@ Oasi Loft in Villa4 in città Free Park;10118084;Anna;;Posillipo;40.804;14.19508;Entire home/apt;97;31;79;2024-09-22;0.68;6;167;3;I applied for a CIN, but haven’t received it yet
2402756;Small house in old city center;12280272;Chiara E Ciro;;San Lorenzo;40.85076;14.25537;Entire home/apt;43;2;361;2025-02-23;2.73;3;282;46;IT063049C2SQWMY9FK
2434080;Lemon Home. moto tours;11941791;Dima;;Ponticelli;40.87557601928711;14.309645652770996;Entire home/apt;40;31;172;2024-10-20;1.29;1;365;8;
2444897;Apartment with garden near the beaches;12500181;Mariateresa;;Posillipo;40.8014;14.20514;Entire home/apt;130;1;32;2023-12-27;0.24;3;0;0;IT063049C1W55Y3OZ5
2470761;Napoli  cozy 6 pax 3 bedroom;12635952;Dea;;San Lorenzo;40.85802;14.26161;Entire home/apt;228;3;76;2022-08-14;0.68;4;193;0;IT063049C2QV2U92D3
2479933;La Certosa for the stay;2575857;Carmine;;Montecalvario;40.843464;14.247093;Entire home/apt;184;4;87;2024-11-15;0.69;1;152;6;IT063049C23KI2BRFA
2519301;"La Fontana di RuaCatalana ""Troisi""";12897284;Marco;;Porto;40.84312;14.25427;Entire home/apt;140;2;16;2023-08-03;0.12;3;150;0;IT063049C2I5OSS8RT
2605326;RESIDENZA PIZZOFALCONE SUITE;13342595;Giuseppe;;San Ferdinando;40.83581;14.24509;Entire home/apt;;31;11;2022-06-23;0.09;4;0;0;15063049EXT0990
2627199;Albachiara4, centro e Golfo in casa;13455421;Albina;;San Ferdinando;40.83623;14.24771;Entire home/apt;123;3;46;2024-04-26;0.35;2;291;1;IT063049C2NR893KY5
2643998;Napoli Centro Appartamento indipendente Luna Rossa;1259429;Caterina;;Porto;40.84152;14.2524;Entire home/apt;;31;5;2017-05-27;0.04;4;0;0;
2658976;Albachiara6, centro e Golfo in casa;13455421;Albina;;San Ferdinando;40.83637;14.24611;Entire home/apt;153;3;97;2025-02-24;0.73;2;249;7;IT063049C2NR893KY5
2661302;RESIDENZA PIZZOFALCONE SUITE MAXI;13342595;Giuseppe;;San Ferdinando;40.83583;14.24722;Entire home/apt;;31;97;2021-10-19;0.76;4;0;0;15063049EXT0990
2689233;Orange Studio - Chiaia Area;3508548;Marechiarocasa;;Chiaia;40.83592;14.23071;Entire home/apt;81;31;10;2024-04-30;0.08;7;269;1;
2704177;Wonderful apartment with terrace;6889748;Micaela;;San Lorenzo;40.85802;14.26741;Entire home/apt;;31;237;2025-01-14;1.79;1;0;18;
2709774;A casa di quei due;13675400;Imma&Gianluca;;San Lorenzo;40.85503;14.25669;Private room;;31;108;2018-07-04;0.92;1;0;0;
2732933;Monolocale zona centro storico;13986099;Ludovica;;Stella;40.85639;14.25071;Entire home/apt;47;31;30;2017-08-19;0.23;3;90;0;
2759440;La Controra - Double room ensuite;13259146;Alessandro;;Avvocata;40.85226821899414;14.240102767944336;Private room;90;1;1;2023-07-09;0.05;3;243;0;IT063049B6H7WYEJWG
2779428;Studio in Old Town;13986099;Ludovica;;Stella;40.85514;14.253;Entire home/apt;47;31;98;2018-01-28;0.74;3;364;0;
2806680;LaNova 21 Room Triple;14356432;Mirko;;San Giuseppe;40.84328;14.25181;Private room;45;1;26;2025-01-12;0.21;2;16;2;IT063049C1G748UNHU
2840194;Large sunny room in Materdei;460585;Vincenzo;;Avvocata;40.85823;14.24167;Private room;36;2;213;2025-02-15;1.67;1;92;3;IT063049C2V4MDUGFU
2871940;La Dimora di Anna;14679009;Nunzia;;San Lorenzo;40.8554;14.27068;Entire home/apt;71;2;20;2023-06-04;0.15;1;244;0;IT063049C2N7OSNIVX
2888313;o'beb camera 41;9121887;Daniela;;Stella;40.85559;14.24776;Private room;63;2;251;2024-11-03;1.90;4;1;25;IT15063049EXT0893
2888457;o'beb camera 27;9121887;Daniela;;Stella;40.855079650878906;14.247096061706543;Private room;63;2;284;2024-11-03;2.15;4;325;11;IT15063049EXT0893
2976420;The Bellini House by House In Naples - Room 2;9768546;Maria;;San Lorenzo;40.85045;14.2509;Private room;122;1;38;2024-08-18;0.29;13;70;1;IT063049C2DMCHXIMI
2995030;Napoli Appartamentino Bella'mbriana -Fuorigrotta;7425845;Annarita;;Fuorigrotta;40.82367;14.19419;Entire home/apt;60;1;237;2025-02-19;1.83;3;1;35;IT063049C2YWYV27AG
3008801;B&B;15333653;Angela;;Arenella;40.84979;14.23002;Private room;93;31;23;2024-04-26;0.56;2;365;1;
3035583;The Bellini House by House In Naples - Room 4;9768546;Maria;;San Giuseppe;40.8492;14.25236;Private room;;1;37;2024-09-25;0.28;13;71;1;IT063049C2DMCHXIMI
3039932;The Bellini Beauty: entire boutique hotel, 6 rooms;9768546;Maria;;San Lorenzo;40.85093;14.25312;Entire home/apt;3325;1;41;2018-07-23;0.31;13;364;0;IT063049C2DMCHXIMI
3046724;Napoli 28 casa vacanza;15512791;Dafne;;San Lorenzo;40.85072;14.25642;Entire home/apt;76;2;243;2025-02-09;1.95;2;215;26;IT063049B4IIX62WDK
3047380;Ambo su Napoli Delizioso appartamento free wifi;15512791;Dafne;;San Lorenzo;40.85084;14.25628;Entire home/apt;77;2;290;2025-02-23;2.21;2;133;22;IT063049B4D8JQJ33Z
3068001;Safe & Breathless View of Vesuvio;15613023;Leonardo;;Chiaia;40.83534;14.21407;Entire home/apt;;31;0;;;1;0;0;
3097866;"La Fontana di RuaCatalana ""Eduardo""";12897284;Marco;;Porto;40.84133;14.25302;Entire home/apt;140;2;32;2019-01-05;0.25;3;338;0;IT063049C2I5OSS8RT
3099701;"La fontana di RuaCatalana ""Murolo""";12897284;Marco;;Porto;40.84266;14.25259;Entire home/apt;140;2;28;2022-05-04;0.22;3;338;0;IT063049C2I5OSS8RT
3117755;Central apartment Capri view;6720275;Michele;;Chiaia;40.83955;14.2362;Entire home/apt;62;3;120;2025-01-23;0.94;1;237;17;IT063049C2UZTDG2WF
3172868;Gorgeous loft in historical center;1314734;Francesco;;Montecalvario;40.84551;14.24594;Entire home/apt;84;2;435;2025-03-02;3.36;1;230;53;IT063049C2B532EUWW
3211779;San Giorgio cloister,room in the center;16271769;Valeria;;Pendino;40.8491;14.26203;Private room;51;4;119;2025-01-04;0.92;3;348;10;I applied for a CIN, but haven’t received it yet
3216595;Mini Domus al Centro Storico di Napoli;16289806;Carolina;;San Lorenzo;40.84988021850586;14.2529935836792;Entire home/apt;86;2;19;2024-08-16;0.49;1;206;10;IT063049C24N2943DI
3234480;TALISMANO LUXURY HOUSE 16 PAX CENTRO CITTA';12715655;Daniela E Valentina;;San Giuseppe;40.8451;14.25128;Entire home/apt;638;2;95;2025-01-02;0.86;5;214;18;IT063049C1XM3YBZAY
3237934;San Giorgio cloister double room;16271769;Valeria;;Pendino;40.84945;14.26025;Private room;60;4;112;2024-09-16;0.87;3;0;2;I applied for a CIN, but haven’t received it yet
3242852;Residenza Area Vomero;1266543;Luciana;;Vomero;40.84281;14.22277;Entire home/apt;;31;15;2023-09-19;0.12;1;0;0;IT063049C26JAPKIRA
3249402;The Angela's rooms - Partenopea;6922445;Giovanni;;San Lorenzo;40.85591;14.26907;Private room;45;1;378;2025-02-23;2.90;3;352;33;IT063049C12XHTBL2V
3263872;Le stanze di Angela - Etnica;6922445;Giovanni;;San Lorenzo;40.854469299316406;14.26960563659668;Private room;42;1;709;2025-03-03;5.42;3;350;46;IT063049C12XHTBL2V
3271067;Attico nel cuore dei decumani 2;9656965;Maica;;San Lorenzo;40.85144;14.26184;Private room;34;31;95;2019-11-11;0.73;2;346;0;
3280550;The Angela's rooms - Artistica;6922445;Giovanni;;San Lorenzo;40.85338;14.26917;Private room;47;1;753;2025-03-02;5.77;3;314;75;IT063049C12XHTBL2V
3284824;welcome in Naples !!!!!!  ViaChiaia;16602471;Alessandra;;San Ferdinando;40.83789;14.24563;Entire home/apt;120;31;33;2019-06-02;0.27;1;363;0;3474843231
3304294;AnNì Apartment Chiaia;3787685;Annalisa;;San Ferdinando;40.83556;14.24468;Entire home/apt;62;2;94;2025-01-07;0.73;1;134;1;IT063049C22E6RKT7Z
3322035;Centraal Station B&B Napoli;16772708;Francesco;;Vicaria;40.85495;14.27203;Entire home/apt;176;1;315;2024-12-29;2.44;2;341;23;IT063049C16EWT79Q6
3373966;Apartment Naples historical center;16271769;Valeria;;Pendino;40.8493;14.26005;Entire home/apt;;4;22;2022-07-31;0.17;3;343;0;I applied for a CIN, but haven’t received it yet
3462616;Studio-flat with view;17447420;Renata;;Montecalvario;40.84058;14.24565;Private room;37;4;251;2025-02-05;1.94;2;71;26;IT063049C2KL94D74J
3472620;Sui Tetti di Napoli - panoramic studio 3;171312898;Raffaele;;Montecalvario;40.84108;14.24862;Entire home/apt;;1;80;2023-10-04;0.68;21;204;0;IT063049B45NGTQFWU
3473541;San Biagio 4;17497462;Pina;;Pendino;40.84758;14.26024;Entire home/apt;93;3;177;2024-10-06;1.37;11;341;4;IT063049B47R7QW92K
3477482;BELCANTO a Napoli come a casa tua !;17515325;Gabriella;;Vomero;40.83839;14.22203;Private room;104;3;32;2020-01-02;0.25;1;231;0;IT063049C2MY7PT686
3495424;Spacious Apartment in 1900s Palazzo;17585737;Paola + John;;Chiaia;40.83805;14.23422;Entire home/apt;;31;126;2024-09-30;0.97;2;0;9;
3511128;Umberto I Holiday House;5739471;Manuela;;Pendino;40.84847;14.26342;Entire home/apt;81;3;199;2025-03-07;1.54;3;156;22;IT063049C2I93M4HN3
3514288;Bottle house;7424646;Federico;;Montecalvario;40.84659;14.24409;Entire home/apt;44;2;99;2025-01-06;2.27;1;58;20;IT063049C2U424SXHO
3566007;The Bellini House by House In Naples - Room 3;9768546;Maria;;San Lorenzo;40.85065;14.2514;Private room;208;1;47;2024-12-11;0.37;13;72;4;IT063049C2DMCHXIMI
3579717;Little studio in the cente “parva domus”;18030769;Claudia E Paola;;San Lorenzo;40.85318;14.26124;Entire home/apt;69;3;144;2025-02-24;1.22;1;300;20;IT063049C27GE6A8MN
3582699;Duomo Terrace - 150+ sqm property with Jacuzzi;18046613;Francesco;;San Lorenzo;40.85602;14.26087;Entire home/apt;123;1;343;2025-03-05;2.68;1;241;14;IT063049C27GET7N3M
3583342;International Garibaldi B&B - double room;15929886;Stefano;;San Lorenzo;40.8543;14.27027;Private room;68;1;2;2021-07-05;0.04;2;365;0;IT063049C1SU2THEES
3593556;Cerasella B&B Camera Lilla;18103355;Francesca;;Vomero;40.83947;14.22934;Private room;57;1;5;2025-01-05;0.04;2;331;1;IT063049C1542HWRS6
3658272;Naples Center Apartment amazing view;18537117;Espedito;;San Lorenzo;40.85161;14.2537;Entire home/apt;162;3;168;2025-03-09;1.36;2;195;35;IT063049C2GZF9GAVA
3728211;MONOLOCALE IN VILLA  DEL 700  NAPOLI CENTRO;19047103;Luca;;Stella;40.8621;14.24261;Private room;71;31;12;2023-05-05;0.14;1;362;0;
3785287;33 FOOT FROM VIA TOLEDO!;19426740;Agata;;San Giuseppe;40.84346;14.24918;Private room;34;31;103;2025-01-22;0.87;1;362;25;
3786704;Modern Suite Apartment Municipio;4137883;Jessica;;Porto;40.84137;14.25426;Entire home/apt;75;2;154;2025-02-22;1.20;1;239;39;IT063049C2WR8S7MW5
3809029;Appartamento Plebiscito;19575240;Filippo;;San Ferdinando;40.83343;14.24659;Entire home/apt;50;1;59;2024-12-22;0.46;1;278;3;IT063049B7VUM9W57A
